Time,Event,Player.Color,Particle.Type,WhiteHole.Position.X,WhiteHole.Position.Y,Particle.Count,Planet.Id,Planet.Core,Planet.Position.X,Planet.Position.Y,Asteroid.Id,Asteroid.Position.X,Asteroid.Position.Y,Trial Id,Particle.1.Type,Particle.2.Type,WhiteHole.1.Position.X,WhiteHole.1.Position.Y,WhiteHole.2.Position.X,WhiteHole.2.Position.Y,Star.Id,Star.Orbit.Count,Star.Position.X,Star.Position.Y,Planet.Count,BlackHole.Id,BlackHole.Position.X,BlackHole.Position.Y,Object.Id
2020/03/11 12:07:21.5884,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,02979","7,231571",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6004,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,44963","11,37921",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6064,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,83129","14,38701",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6114,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,03943","7,18251",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6224,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,43391","11,27111",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6274,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,87641","14,16144",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6314,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,04908","7,13345",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6444,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,42622","11,21815",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6474,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,89852","14,05094",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6524,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,05872","7,084389",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6644,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,42077","11,17397",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6694,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,92902","13,89843",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6744,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,06836","7,035328",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6854,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,548","10,89894",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6904,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,94189","13,83413",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.6944,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,07801","6,986267",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7044,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,60957","10,78205",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7084,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,95087","13,78924",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7134,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,08765","6,937206",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7254,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,67676","10,65447",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7294,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,95788","13,75417",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7344,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,09729","6,888145",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7404,WhiteHole.SinglePlayer.Exit,Red Player,Water,"44,91698","12,3415",,,,,,,,,11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7504,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,78986","10,4274",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7544,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,95788","13,75417",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7594,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,10694","6,839085",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7704,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,82113","10,33726",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7754,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,95788","13,75417",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7784,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,11658","6,790024",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7894,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,84557","10,2668",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7944,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,95788","13,75417",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.7984,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,12622","6,740963",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8104,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,8848","10,13196",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8144,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,93375","12,94501",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8174,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,13587","6,691902",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8294,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,89265","10,07719",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8334,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,91301","12,24935",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8384,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,14551","6,642841",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8504,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,89877","10,0345",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8544,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,89684","11,7071",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8594,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,15516","6,593781",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8694,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,90972","9,958081",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8734,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,8679","10,73629",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8784,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,1648","6,54472",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8904,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,90564","9,93041",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8954,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,85747","10,38647",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.8994,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,17444","6,495659",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9114,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,89834","9,906195",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9154,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,84837","10,08113",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9194,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,18409","6,446598",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9314,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,88639","9,866611",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9364,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,83349","9,582014",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9404,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,19373","6,397537",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9514,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,87615","9,850188",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9564,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,81172","9,375264",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9614,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,20337","6,348476",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9734,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,8424","9,841108",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9784,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,78951","9,201494",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9824,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,21302","6,299416",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9934,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,81886","9,83477",11,,,,,,,,,,,,,,,
2020/03/11 12:07:21.9984,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,75866","8,960176",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0024,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,22266","6,250355",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0144,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,77521","9,823022",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0174,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,74527","8,855416",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0224,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,2323","6,201294",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0344,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,74999","9,823192",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0394,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,73119","8,745294",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0444,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,24195","6,152233",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0564,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,72954","9,830395",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0614,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,71265","8,600278",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0664,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,25159","6,103172",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0774,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,69164","9,843741",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0814,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,7059","8,547454",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0854,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,26123","6,054111",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.0974,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,67623","9,849171",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1014,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,67066","8,47935",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1054,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,27088","6,005051",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1174,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,65694","9,88095",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1224,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,59877","8,360112",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1274,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,28052","5,95599",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1374,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,6233","9,940193",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1424,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,56653","8,306617",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1464,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,29016","5,906929",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1584,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,6078","9,967474",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1634,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,53625","8,256396",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1684,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,29981","5,857868",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1804,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,59578","9,988629",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1854,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,49258","8,183965",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.1904,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,30945","5,808807",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2014,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,57893","10,03595",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2064,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,4785","8,160592",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2114,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,3191","5,759747",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2244,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,57211","10,05616",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2304,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,46455","8,137465",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2354,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,32874","5,710686",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2474,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,56967","10,09709",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2524,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,44868","8,078515",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2574,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,33838","5,661625",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2684,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,57296","10,11553",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2734,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,44654","8,046495",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2784,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,34803","5,612564",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2904,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,57882","10,14854",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.2954,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,4427","7,98917",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3004,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,35767","5,563503",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3124,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,58093","10,16044",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3174,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,44132","7,968512",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3224,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,36731","5,514442",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3344,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,58349","10,17121",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3384,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,43917","7,93639",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3424,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,37696","5,465382",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3544,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,59765","10,19435",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3584,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,43814","7,92101",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3624,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,3866","5,416321",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3734,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,60341","10,20376",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3784,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,43734","7,909021",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3834,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,39624","5,36726",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3954,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,60996","10,20166",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.3994,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,44138","7,891989",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4034,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,40589","5,318199",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4154,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,64649","10,24015",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4194,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,4574","7,852191",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4244,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,41553","5,269138",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4354,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,65826","10,25256",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4394,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,46256","7,83936",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4434,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,42517","5,220078",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4544,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,66961","10,26451",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4594,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,46753","7,827008",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4634,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,43482","5,171017",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4754,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,67998","10,27764",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4804,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,47513","7,808109",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4844,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,44446","5,121956",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.4964,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,71017","10,32889",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5004,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,47863","7,799407",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5054,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,45411","5,072895",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5174,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,72044","10,34634",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5224,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,48109","7,793287",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5264,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,46375","5,023834",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5374,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,7294","10,36157",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5424,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,51319","7,751875",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5464,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,47339","4,974773",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5584,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,75917","10,4061",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5634,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,53266","7,726766",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5684,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,48304","4,925713",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5794,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,77234","10,42569",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5844,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,5451","7,710706",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.5904,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,49268","4,876652",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6014,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,78263","10,441",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6064,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,56545","7,684454",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6114,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,50232","4,827591",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6224,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,80891","10,48906",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6264,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,57373","7,673777",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6314,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,51197","4,77853",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6424,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,81804","10,50591",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6464,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,5802","7,665432",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6514,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,52161","4,729469",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6624,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,82615","10,52085",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6664,Asteroid.SinglePlayer.Connection,Blue Player,,,,,,,,,Asteroid 1(Clone),"53,5916","7,650719",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6704,Asteroid.MultiPlayer.Connection,,,,,,,,,,Asteroid 1(Clone),"54,53125","4,680408",11,,,,,,,,,,,,,,,
2020/03/11 12:07:22.6824,Asteroid.SinglePlayer.Connection,Red Player,,,,,,,,,Asteroid 1(Clone),"50,84248","10,52727",11,,,,,,,,,,,,,,,
